trade_date,code,close,low,high,volume,amount,vwap,ratio,matched_factor,matched_after,matched_before
1992-07-14,600654.SH,163.0,161.0,167.45,112700.0,1851000.0,16.424135,0.100762,0.1,1992-06-01,1992-12-01
1992-07-15,000017.SZ,23.2,23.0,23.6,35600.0,4121000.0,115.758427,4.989587,5.0,1992-04-01,1993-05-01
1992-07-15,600601.SH,167.25,163.5,173.5,131900.0,2200000.0,16.679303,0.099727,0.1,1991-07-01,1992-12-01
1992-07-15,600602.SH,1891.0,1882.55,1940.0,853600.0,16256000.0,19.044049,0.010071,0.01,1991-01-03,1992-12-01
1992-07-15,600603.SH,418.0,400.0,425.0,360600.0,14895000.0,41.306156,0.098819,0.1,1992-05-08,1992-12-01
1992-07-15,600604.SH,239.2,236.55,245.0,315400.0,7535000.0,23.890298,0.099876,0.1,1992-05-11,1992-12-01
1992-07-15,600605.SH,159.6,155.0,161.0,100200.0,1593000.0,15.898204,0.099613,0.1,1992-05-13,1992-12-01
1992-07-15,600606.SH,180.75,178.1,184.5,96000.0,1737000.0,18.09375,0.100104,0.1,1992-05-21,1992-12-01
1992-07-15,600608.SH,190.0,184.5,190.5,137000.0,2591000.0,18.912409,0.099539,0.1,1992-05-21,1992-12-01
1992-07-15,600651.SH,399.7,380.5,400.0,427200.0,16780000.0,39.279026,0.098271,0.1,1991-09-02,1992-12-01
1992-07-15,600653.SH,540.0,522.0,541.0,515700.0,27645000.0,53.606748,0.099272,0.1,1992-04-01,1992-12-01
1992-07-15,600654.SH,163.0,160.0,273.2,187200.0,3023000.0,16.148504,0.099071,0.1,1992-06-01,1992-12-01
1992-07-16,000017.SZ,23.7,23.0,23.7,76300.0,8923000.0,116.946265,4.934442,5.0,1992-04-01,1993-05-01
1992-07-16,600601.SH,166.9,165.05,170.0,231900.0,3883000.0,16.744286,0.100325,0.1,1991-07-01,1992-12-01
1992-07-16,600602.SH,2000.0,1886.53,2000.0,715500.0,13663000.0,19.095737,0.009548,0.01,1991-01-03,1992-12-01
1992-07-16,600603.SH,418.0,411.0,472.7,750600.0,31564000.0,42.051692,0.100602,0.1,1992-05-08,1992-12-01
1992-07-16,600604.SH,240.5,235.0,333.4,240000.0,5741000.0,23.920833,0.099463,0.1,1992-05-11,1992-12-01
1992-07-16,600605.SH,162.0,158.0,163.0,72600.0,1164000.0,16.033058,0.098969,0.1,1992-05-13,1992-12-01
1992-07-16,600606.SH,180.0,178.0,183.5,92900.0,1674000.0,18.019376,0.100108,0.1,1992-05-21,1992-12-01
1992-07-16,600608.SH,192.0,189.0,193.0,127900.0,2448000.0,19.139953,0.099687,0.1,1992-05-21,1992-12-01
1992-07-16,600651.SH,415.0,400.0,426.0,800300.0,33066000.0,41.317006,0.099559,0.1,1991-09-02,1992-12-01
1992-07-16,600653.SH,536.0,530.0,557.0,538900.0,29275000.0,54.323622,0.10135,0.1,1992-04-01,1992-12-01
1992-07-16,600654.SH,164.0,163.0,169.45,137500.0,2276000.0,16.552727,0.100931,0.1,1992-06-01,1992-12-01
1992-07-17,000017.SZ,24.2,23.7,24.2,155000.0,18580000.0,119.870968,4.953346,5.0,1992-04-01,1993-05-01
1992-07-17,600601.SH,167.98,165.0,174.0,257900.0,4314000.0,16.727414,0.09958,0.1,1991-07-01,1992-12-01
1992-07-17,600602.SH,1982.5,1069.0,2050.0,576300.0,11257000.0,19.533229,0.009853,0.01,1991-01-03,1992-12-01
1992-07-17,600603.SH,419.95,417.0,425.0,330200.0,13871000.0,42.007874,0.100031,0.1,1992-05-08,1992-12-01
1992-07-17,600604.SH,241.0,240.0,246.25,192400.0,4660000.0,24.220374,0.100499,0.1,1992-05-11,1992-12-01
1992-07-17,600605.SH,161.0,160.0,165.0,82700.0,1331000.0,16.094317,0.099965,0.1,1992-05-13,1992-12-01
1992-07-17,600606.SH,178.45,178.45,184.5,108500.0,1953000.0,18.0,0.100869,0.1,1992-05-21,1992-12-01
1992-07-17,600608.SH,194.0,191.4,194.5,190300.0,3679000.0,19.332633,0.099653,0.1,1992-05-21,1992-12-01
1992-07-17,600651.SH,414.0,400.0,421.5,515400.0,21082000.0,40.904152,0.098802,0.1,1991-09-02,1992-12-01
1992-07-17,600653.SH,542.0,530.0,562.5,319500.0,17264000.0,54.034429,0.099695,0.1,1992-04-01,1992-12-01
1992-07-17,600654.SH,164.5,163.0,167.0,161600.0,2661000.0,16.466584,0.100101,0.1,1992-06-01,1992-12-01
1992-07-20,000017.SZ,25.25,24.35,25.5,170600.0,21367000.0,125.24619,4.960245,5.0,1992-04-01,1993-05-01
1992-07-20,600601.SH,165.5,160.0,167.5,155100.0,2543000.0,16.395874,0.099069,0.1,1991-07-01,1992-12-01
1992-07-20,600602.SH,1902.5,1899.5,1940.0,499800.0,9538000.0,19.083633,0.010031,0.01,1991-01-03,1992-12-01
1992-07-20,600603.SH,416.0,401.0,423.0,318900.0,13326000.0,41.787394,0.10045,0.1,1992-05-08,1992-12-01
1992-07-20,600604.SH,238.4,235.25,242.5,166800.0,3949000.0,23.67506,0.099308,0.1,1992-05-11,1992-12-01
1992-07-20,600605.SH,156.0,153.25,161.0,76400.0,1193000.0,15.615183,0.100097,0.1,1992-05-13,1992-12-01
1992-07-20,600606.SH,175.0,173.9,180.5,80100.0,1413000.0,17.640449,0.100803,0.1,1992-05-21,1992-12-01
1992-07-20,600608.SH,191.0,190.25,194.75,156100.0,3003000.0,19.237668,0.100721,0.1,1992-05-21,1992-12-01
1992-07-20,600651.SH,407.0,405.0,415.0,124900.0,5108000.0,40.896717,0.100483,0.1,1991-09-02,1992-12-01
1992-07-20,600653.SH,547.0,537.05,547.0,219500.0,11870000.0,54.077449,0.098862,0.1,1992-04-01,1992-12-01
1992-07-20,600654.SH,157.3,157.0,166.0,122200.0,1930000.0,15.793781,0.100405,0.1,1992-06-01,1992-12-01
1992-07-21,000017.SZ,24.85,24.5,25.6,125400.0,15713000.0,125.30303,5.042375,5.0,1992-04-01,1993-05-01
1992-07-21,600601.SH,169.0,159.25,169.0,457200.0,7503000.0,16.410761,0.097105,0.1,1991-07-01,1992-12-01
1992-07-21,600602.SH,1890.0,1887.0,1906.0,520300.0,9860000.0,18.950605,0.010027,0.01,1991-01-03,1992-12-01
1992-07-21,600603.SH,410.0,408.0,416.5,331600.0,13667000.0,41.21532,0.100525,0.1,1992-05-08,1992-12-01
1992-07-21,600604.SH,231.0,230.0,238.45,170800.0,3991000.0,23.366511,0.101154,0.1,1992-05-11,1992-12-01
1992-07-21,600605.SH,154.73,153.5,156.0,51800.0,801000.0,15.46332,0.099937,0.1,1992-05-13,1992-12-01
1992-07-21,600606.SH,171.0,170.0,176.8,73700.0,1269000.0,17.218453,0.100693,0.1,1992-05-21,1992-12-01
1992-07-21,600608.SH,190.28,188.88,192.0,98000.0,1863000.0,19.010204,0.099906,0.1,1992-05-21,1992-12-01
1992-07-21,600651.SH,406.0,400.0,407.95,75700.0,3069000.0,40.541612,0.099856,0.1,1991-09-02,1992-12-01
1992-07-21,600653.SH,540.0,539.0,543.75,179200.0,9691000.0,54.079241,0.100147,0.1,1992-04-01,1992-12-01
1992-07-21,600654.SH,156.0,153.95,157.9,158000.0,2457000.0,15.550633,0.099684,0.1,1992-06-01,1992-12-01
1992-07-22,000017.SZ,24.95,24.55,25.0,84800.0,10544000.0,124.339623,4.983552,5.0,1992-04-01,1993-05-01
1992-07-22,600601.SH,163.0,160.0,180.3,686300.0,11528000.0,16.797319,0.103051,0.1,1991-07-01,1992-12-01
1992-07-22,600602.SH,1770.0,1770.0,1885.0,702700.0,12726000.0,18.110147,0.010232,0.01,1991-01-03,1992-12-01
1992-07-22,600603.SH,402.0,399.0,409.0,558900.0,22538000.0,40.32564,0.100313,0.1,1992-05-08,1992-12-01
1992-07-22,600604.SH,220.0,219.08,231.5,286200.0,6453000.0,22.54717,0.102487,0.1,1992-05-11,1992-12-01
1992-07-22,600605.SH,148.05,144.1,153.5,124600.0,1861000.0,14.935795,0.100883,0.1,1992-05-13,1992-12-01
1992-07-22,600606.SH,165.0,162.0,172.0,79000.0,1320000.0,16.708861,0.101266,0.1,1992-05-21,1992-12-01
1992-07-22,600608.SH,182.0,181.5,190.5,75300.0,1403000.0,18.632138,0.102374,0.1,1992-05-21,1992-12-01
1992-07-22,600651.SH,392.0,367.25,405.0,179000.0,7182000.0,40.122905,0.102354,0.1,1991-09-02,1992-12-01
1992-07-22,600653.SH,520.05,515.0,541.2,370000.0,19452000.0,52.572973,0.101092,0.1,1992-04-01,1992-12-01
1992-07-22,600654.SH,156.75,155.0,159.95,252800.0,3972000.0,15.712025,0.100236,0.1,1992-06-01,1992-12-01
1992-07-23,000017.SZ,25.4,24.8,25.5,139100.0,17529000.0,126.017254,4.961309,5.0,1992-04-01,1993-05-01
1992-07-23,600601.SH,158.0,147.0,162.0,482300.0,7656000.0,15.873937,0.100468,0.1,1991-07-01,1992-12-01
1992-07-23,600602.SH,1699.0,1510.0,1785.0,1013600.0,17220000.0,16.98895,0.009999,0.01,1991-01-03,1992-12-01
1992-07-23,600603.SH,392.25,365.0,400.25,471400.0,18538000.0,39.325414,0.100256,0.1,1992-05-08,1992-12-01
1992-07-23,600604.SH,220.5,209.1,224.0,455100.0,9867000.0,21.680949,0.098326,0.1,1992-05-11,1992-12-01
1992-07-23,600605.SH,144.0,134.5,149.5,113000.0,1631000.0,14.433628,0.100234,0.1,1992-05-13,1992-12-01
1992-07-23,600606.SH,159.75,150.0,163.0,111800.0,1756000.0,15.706619,0.09832,0.1,1992-05-21,1992-12-01
1992-07-23,600608.SH,179.5,173.0,184.0,200800.0,3580000.0,17.828685,0.099324,0.1,1992-05-21,1992-12-01
1992-07-23,600651.SH,381.0,357.75,401.0,281000.0,10783000.0,38.373665,0.100718,0.1,1991-09-02,1992-12-01
1992-07-23,600653.SH,508.0,475.0,520.0,552400.0,28247000.0,51.135047,0.10066,0.1,1992-04-01,1992-12-01
1992-07-23,600654.SH,145.95,135.0,155.5,358200.0,5264000.0,14.695701,0.10069,0.1,1992-06-01,1992-12-01
1992-07-24,000017.SZ,25.9,25.5,25.9,167100.0,21474000.0,128.509874,4.961771,5.0,1992-04-01,1993-05-01
1992-07-24,600601.SH,162.9,155.0,166.5,303800.0,4892000.0,16.102699,0.09885,0.1,1991-07-01,1992-12-01
1992-07-24,600602.SH,1730.0,1665.0,1800.0,586800.0,10105000.0,17.220518,0.009954,0.01,1991-01-03,1992-12-01
1992-07-24,600603.SH,395.0,375.03,397.5,359200.0,14099000.0,39.251114,0.09937,0.1,1992-05-08,1992-12-01
1992-07-24,600604.SH,222.5,217.9,229.0,281700.0,6255000.0,22.204473,0.099795,0.1,1992-05-11,1992-12-01
1992-07-24,600605.SH,150.0,140.0,156.0,81800.0,1221000.0,14.92665,0.099511,0.1,1992-05-13,1992-12-01
1992-07-24,600606.SH,163.75,151.05,166.75,98000.0,1590000.0,16.22449,0.099081,0.1,1992-05-21,1992-12-01
1992-07-24,600608.SH,184.0,178.0,188.0,442000.0,8060000.0,18.235294,0.099105,0.1,1992-05-21,1992-12-01
1992-07-24,600651.SH,389.35,381.0,397.5,138500.0,5375000.0,38.808664,0.099676,0.1,1991-09-02,1992-12-01
1992-07-24,600653.SH,514.0,501.5,519.98,248000.0,12729000.0,51.326613,0.099857,0.1,1992-04-01,1992-12-01
1992-07-24,600654.SH,151.0,140.0,153.5,411000.0,6116000.0,14.880779,0.098548,0.1,1992-06-01,1992-12-01
1992-07-27,000017.SZ,26.75,25.9,26.8,143700.0,19003000.0,132.240779,4.943581,5.0,1992-04-01,1993-05-01
1992-07-27,600601.SH,168.1,164.5,170.0,483900.0,8091000.0,16.720397,0.099467,0.1,1991-07-01,1992-12-01
1992-07-27,600602.SH,1880.0,1777.53,1880.0,699900.0,12631000.0,18.046864,0.009599,0.01,1991-01-03,1992-12-01
1992-07-27,600603.SH,414.9,402.75,459.5,348200.0,14253000.0,40.933372,0.098658,0.1,1992-05-08,1992-12-01
1992-07-27,600604.SH,238.0,225.05,240.9,275100.0,6413000.0,23.311523,0.097948,0.1,1992-05-11,1992-12-01
1992-07-27,600605.SH,158.0,151.0,158.5,115900.0,1806000.0,15.582399,0.098623,0.1,1992-05-13,1992-12-01
1992-07-27,600606.SH,178.0,170.0,180.0,104100.0,1807000.0,17.358309,0.097519,0.1,1992-05-21,1992-12-01
1992-07-27,600608.SH,194.5,185.43,194.5,358600.0,6805000.0,18.976576,0.097566,0.1,1992-05-21,1992-12-01
1992-07-27,600651.SH,406.5,396.0,408.0,172500.0,6922000.0,40.127536,0.098715,0.1,1991-09-02,1992-12-01
1992-07-27,600653.SH,528.5,520.0,530.0,297200.0,15548000.0,52.314939,0.098988,0.1,1992-04-01,1992-12-01
1992-07-27,600654.SH,156.6,152.1,159.75,560400.0,8707000.0,15.537116,0.099215,0.1,1992-06-01,1992-12-01
1992-07-28,000017.SZ,25.8,25.8,26.8,118600.0,15604000.0,131.568297,5.099546,5.0,1992-04-01,1993-05-01
1992-07-28,600601.SH,165.13,163.5,171.0,310000.0,5205000.0,16.790323,0.101679,0.1,1991-07-01,1992-12-01
1992-07-28,600602.SH,1805.0,1800.0,1909.0,595200.0,10907000.0,18.324933,0.010152,0.01,1991-01-03,1992-12-01
1992-07-28,600603.SH,406.0,404.0,420.0,206900.0,8478000.0,40.976317,0.100927,0.1,1992-05-08,1992-12-01
1992-07-28,600604.SH,233.5,230.28,243.7,301400.0,7122000.0,23.629728,0.101198,0.1,1992-05-11,1992-12-01
1992-07-28,600605.SH,155.0,153.0,162.5,85200.0,1346000.0,15.798122,0.101923,0.1,1992-05-13,1992-12-01
1992-07-28,600606.SH,174.0,169.95,185.0,160400.0,2824000.0,17.605985,0.101184,0.1,1992-05-21,1992-12-01
1992-07-28,600608.SH,189.0,187.75,198.0,179600.0,3456000.0,19.242762,0.101814,0.1,1992-05-21,1992-12-01
1992-07-28,600651.SH,395.6,390.0,415.0,111000.0,4431000.0,39.918919,0.100907,0.1,1991-09-02,1992-12-01
1992-07-28,600653.SH,517.0,514.0,535.0,138900.0,7285000.0,52.447804,0.101446,0.1,1992-04-01,1992-12-01
1992-07-28,600654.SH,159.35,154.75,163.9,1028800.0,16220000.0,15.765941,0.098939,0.1,1992-06-01,1992-12-01
1992-07-29,000017.SZ,25.85,25.35,26.05,99200.0,12807000.0,129.102823,4.994306,5.0,1992-04-01,1993-05-01
1992-07-29,600601.SH,165.23,161.25,165.5,150800.0,2471000.0,16.385942,0.09917,0.1,1991-07-01,1992-12-01
1992-07-29,600602.SH,1798.5,1750.0,1799.98,354900.0,6291000.0,17.72612,0.009856,0.01,1991-01-03,1992-12-01
1992-07-29,600603.SH,404.95,397.0,410.0,219800.0,8840000.0,40.21838,0.099317,0.1,1992-05-08,1992-12-01
1992-07-29,600604.SH,230.0,224.5,234.0,129600.0,2959000.0,22.83179,0.099269,0.1,1992-05-11,1992-12-01
1992-07-29,600605.SH,158.0,145.0,158.0,68400.0,1051000.0,15.365497,0.09725,0.1,1992-05-13,1992-12-01
1992-07-29,600606.SH,171.0,165.5,173.75,63000.0,1073000.0,17.031746,0.099601,0.1,1992-05-21,1992-12-01
1992-07-29,600608.SH,189.0,185.05,190.4,82400.0,1547000.0,18.774272,0.099335,0.1,1992-05-21,1992-12-01
1992-07-29,600651.SH,399.0,391.0,399.0,46300.0,1831000.0,39.546436,0.099114,0.1,1991-09-02,1992-12-01
1992-07-29,600653.SH,514.98,507.25,519.25,102300.0,5264000.0,51.4565,0.099919,0.1,1992-04-01,1992-12-01
1992-07-29,600654.SH,162.5,155.0,187.48,1536900.0,24520000.0,15.954194,0.09818,0.1,1992-06-01,1992-12-01
1992-07-30,000017.SZ,25.9,25.7,26.0,67600.0,8750000.0,129.43787,4.997601,5.0,1992-04-01,1993-05-01
1992-07-30,600601.SH,163.9,157.25,167.55,146400.0,2400000.0,16.393443,0.100021,0.1,1991-07-01,1992-12-01
1992-07-30,600602.SH,1792.5,1770.0,1822.48,225900.0,4035000.0,17.861886,0.009965,0.01,1991-01-03,1992-12-01
1992-07-30,600603.SH,403.0,400.0,414.25,123200.0,4970000.0,40.340909,0.100102,0.1,1992-05-08,1992-12-01
1992-07-30,600604.SH,225.0,224.0,235.0,287400.0,6505000.0,22.63396,0.100595,0.1,1992-05-11,1992-12-01
1992-07-30,600605.SH,154.0,151.0,155.5,63900.0,980000.0,15.336463,0.099587,0.1,1992-05-13,1992-12-01
1992-07-30,600606.SH,171.5,169.5,180.0,60800.0,1041000.0,17.121711,0.099835,0.1,1992-05-21,1992-12-01
1992-07-30,600608.SH,188.0,187.0,191.5,42200.0,797000.0,18.886256,0.100459,0.1,1992-05-21,1992-12-01
1992-07-30,600651.SH,398.0,397.0,405.0,31100.0,1239000.0,39.839228,0.100099,0.1,1991-09-02,1992-12-01
1992-07-30,600653.SH,511.0,509.0,519.25,117800.0,6030000.0,51.188455,0.100173,0.1,1992-04-01,1992-12-01
1992-07-30,600654.SH,162.18,158.0,165.0,652400.0,10532000.0,16.14347,0.09954,0.1,1992-06-01,1992-12-01
1992-07-31,000017.SZ,25.3,25.3,26.0,73500.0,9501000.0,129.265306,5.109301,5.0,1992-04-01,1993-05-01
1992-07-31,600601.SH,164.1,161.9,165.0,108000.0,1769000.0,16.37963,0.099815,0.1,1991-07-01,1992-12-01
1992-07-31,600602.SH,1786.0,1772.55,1801.5,260000.0,4629000.0,17.803846,0.009969,0.01,1991-01-03,1992-12-01
1992-07-31,600603.SH,404.0,400.1,406.5,129800.0,5230000.0,40.292758,0.099735,0.1,1992-05-08,1992-12-01
1992-07-31,600604.SH,227.05,223.0,228.75,176400.0,3981000.0,22.568027,0.099397,0.1,1992-05-11,1992-12-01
1992-07-31,600605.SH,153.78,151.0,154.95,73100.0,1120000.0,15.321477,0.099632,0.1,1992-05-13,1992-12-01
1992-07-31,600606.SH,173.5,167.5,173.5,91600.0,1571000.0,17.150655,0.098851,0.1,1992-05-21,1992-12-01
1992-07-31,600608.SH,189.25,184.0,190.0,84800.0,1596000.0,18.820755,0.099449,0.1,1992-05-21,1992-12-01
1992-07-31,600651.SH,397.0,395.0,402.5,35900.0,1427000.0,39.749304,0.100124,0.1,1991-09-02,1992-12-01
1992-07-31,600653.SH,512.0,510.0,518.5,120600.0,6170000.0,51.160862,0.099924,0.1,1992-04-01,1992-12-01
1992-07-31,600654.SH,158.0,157.05,173.2,208400.0,3298000.0,15.825336,0.10016,0.1,1992-06-01,1992-12-01
1992-08-03,000017.SZ,24.0,23.8,25.15,77300.0,9567000.0,123.764554,5.156856,5.0,1992-04-01,1993-05-01
1992-08-03,600601.SH,162.15,160.0,165.0,141400.0,2283000.0,16.145686,0.099573,0.1,1991-07-01,1992-12-01
1992-08-03,600602.SH,1786.5,1740.0,1816.0,408000.0,7235000.0,17.732843,0.009926,0.01,1991-01-03,1992-12-01
1992-08-03,600603.SH,400.0,398.0,408.0,164800.0,6609000.0,40.103155,0.100258,0.1,1992-05-08,1992-12-01
1992-08-03,600604.SH,219.95,217.35,230.0,466400.0,10311000.0,22.107633,0.100512,0.1,1992-05-11,1992-12-01
1992-08-03,600605.SH,150.7,149.3,156.85,75600.0,1141000.0,15.092593,0.10015,0.1,1992-05-13,1992-12-01
1992-08-03,600606.SH,168.0,164.75,171.0,48100.0,806000.0,16.756757,0.099743,0.1,1992-05-21,1992-12-01
1992-08-03,600608.SH,186.05,185.0,190.75,76900.0,1442000.0,18.751625,0.100788,0.1,1992-05-21,1992-12-01
1992-08-03,600651.SH,390.0,386.0,396.0,50200.0,1977000.0,39.38247,0.100981,0.1,1991-09-02,1992-12-01
1992-08-03,600653.SH,503.5,502.0,512.0,114200.0,5777000.0,50.58669,0.10047,0.1,1992-04-01,1992-12-01
1992-08-03,600654.SH,158.25,157.25,163.5,271700.0,4324000.0,15.914612,0.100566,0.1,1992-06-01,1992-12-01
1992-08-04,000017.SZ,24.8,23.4,25.05,93600.0,11434000.0,122.15812,4.925731,5.0,1992-04-01,1993-05-01
1992-08-04,600601.SH,163.0,159.1,164.0,166100.0,2682000.0,16.146899,0.099061,0.1,1991-07-01,1992-12-01
1992-08-04,600602.SH,1771.0,1755.0,1780.0,189500.0,3347000.0,17.662269,0.009973,0.01,1991-01-03,1992-12-01
1992-08-04,600603.SH,401.0,391.0,402.0,98800.0,3918000.0,39.65587,0.098892,0.1,1992-05-08,1992-12-01
1992-08-04,600604.SH,224.0,215.0,237.1,428800.0,9375000.0,21.86334,0.097604,0.1,1992-05-11,1992-12-01
1992-08-04,600605.SH,154.0,149.2,155.0,92700.0,1400000.0,15.102481,0.098068,0.1,1992-05-13,1992-12-01
1992-08-04,600606.SH,169.7,164.75,169.9,49600.0,830000.0,16.733871,0.098609,0.1,1992-05-21,1992-12-01
1992-08-04,600608.SH,187.5,184.03,188.0,129100.0,2404000.0,18.621224,0.099313,0.1,1992-05-21,1992-12-01
1992-08-04,600651.SH,392.0,385.05,396.0,31700.0,1230000.0,38.801262,0.098983,0.1,1991-09-02,1992-12-01
1992-08-04,600653.SH,504.5,500.0,505.0,126600.0,6346000.0,50.126382,0.099359,0.1,1992-04-01,1992-12-01
1992-08-04,600654.SH,158.5,154.0,162.65,180600.0,2830000.0,15.669989,0.098864,0.1,1992-06-01,1992-12-01
1992-08-05,000017.SZ,24.6,24.2,25.2,91100.0,11265000.0,123.655324,5.026639,5.0,1992-04-01,1993-05-01
1992-08-05,600601.SH,160.3,160.0,163.25,107400.0,1729000.0,16.098696,0.100429,0.1,1991-07-01,1992-12-01
1992-08-05,600602.SH,1785.0,1765.0,1832.5,576100.0,10317000.0,17.908349,0.010033,0.01,1991-01-03,1992-12-01
1992-08-05,600603.SH,395.0,394.0,400.98,42400.0,1690000.0,39.858491,0.100908,0.1,1992-05-08,1992-12-01
1992-08-05,600604.SH,217.0,216.13,224.0,267400.0,5844000.0,21.854899,0.100714,0.1,1992-05-11,1992-12-01
1992-08-05,600605.SH,150.2,149.1,154.6,114400.0,1728000.0,15.104895,0.100565,0.1,1992-05-13,1992-12-01
1992-08-05,600606.SH,163.5,161.5,169.0,72200.0,1191000.0,16.495845,0.100892,0.1,1992-05-21,1992-12-01
1992-08-05,600608.SH,184.75,183.05,188.0,77000.0,1423000.0,18.480519,0.10003,0.1,1992-05-21,1992-12-01
1992-08-05,600651.SH,390.0,387.63,392.0,17800.0,693000.0,38.932584,0.099827,0.1,1991-09-02,1992-12-01
1992-08-05,600653.SH,498.0,493.0,507.0,84700.0,4231000.0,49.952774,0.100307,0.1,1992-04-01,1992-12-01
1992-08-05,600654.SH,155.5,155.25,158.98,116700.0,1826000.0,15.646958,0.100624,0.1,1992-06-01,1992-12-01
1992-08-06,000017.SZ,24.75,24.5,24.9,64400.0,7954000.0,123.509317,4.990275,5.0,1992-04-01,1993-05-01
1992-08-06,600601.SH,159.0,156.4,161.0,227600.0,3606000.0,15.843585,0.099645,0.1,1991-07-01,1992-12-01
1992-08-06,600602.SH,1765.0,1759.5,1781.0,253900.0,4491000.0,17.688066,0.010022,0.01,1991-01-03,1992-12-01
1992-08-06,600603.SH,389.0,333.58,400.0,241400.0,9372000.0,38.823529,0.099803,0.1,1992-05-08,1992-12-01
1992-08-06,600604.SH,216.55,206.5,220.0,576300.0,12340000.0,21.412459,0.09888,0.1,1992-05-11,1992-12-01
1992-08-06,600605.SH,150.0,146.0,152.0,176000.0,2628000.0,14.931818,0.099545,0.1,1992-05-13,1992-12-01
1992-08-06,600606.SH,162.0,157.4,167.0,117500.0,1896000.0,16.13617,0.099606,0.1,1992-05-21,1992-12-01
1992-08-06,600608.SH,182.25,177.58,185.0,223800.0,4068000.0,18.176944,0.099736,0.1,1992-05-21,1992-12-01
1992-08-06,600651.SH,388.0,380.0,392.0,104400.0,4038000.0,38.678161,0.099686,0.1,1991-09-02,1992-12-01
1992-08-06,600653.SH,491.0,478.38,496.9,389500.0,18994000.0,48.765083,0.099318,0.1,1992-04-01,1992-12-01
1992-08-06,600654.SH,153.6,151.0,163.5,345500.0,5292000.0,15.316932,0.09972,0.1,1992-06-01,1992-12-01
1992-08-07,000017.SZ,25.6,24.3,25.7,70300.0,8894000.0,126.514936,4.94199,5.0,1992-04-01,1993-05-01
1992-08-07,600601.SH,157.15,157.0,159.75,139800.0,2209000.0,15.801144,0.100548,0.1,1991-07-01,1992-12-01
1992-08-07,600602.SH,1763.0,1755.0,1790.0,347800.0,6144000.0,17.665325,0.01002,0.01,1991-01-03,1992-12-01
1992-08-07,600603.SH,384.0,379.25,393.25,131800.0,5082000.0,38.558422,0.100413,0.1,1992-05-08,1992-12-01
1992-08-07,600604.SH,215.5,210.0,220.75,488200.0,10537000.0,21.583367,0.100155,0.1,1992-05-11,1992-12-01
1992-08-07,600605.SH,147.7,145.05,149.8,79900.0,1183000.0,14.806008,0.100244,0.1,1992-05-13,1992-12-01
1992-08-07,600606.SH,161.0,159.5,164.5,80000.0,1294000.0,16.175,0.100466,0.1,1992-05-21,1992-12-01
1992-08-07,600608.SH,183.5,180.0,183.55,162600.0,2949000.0,18.136531,0.098837,0.1,1992-05-21,1992-12-01
1992-08-07,600651.SH,380.0,378.0,390.0,51500.0,1972000.0,38.291262,0.100766,0.1,1991-09-02,1992-12-01
1992-08-07,600653.SH,480.0,478.0,492.5,161800.0,7809000.0,48.263288,0.100549,0.1,1992-04-01,1992-12-01
1992-08-07,600654.SH,154.0,150.0,156.0,210800.0,3228000.0,15.313093,0.099436,0.1,1992-06-01,1992-12-01
1992-08-10,000017.SZ,26.35,25.75,27.0,81700.0,10755000.0,131.640147,4.995831,5.0,1992-04-01,1993-05-01
1992-08-10,600601.SH,148.0,142.05,160.0,197200.0,2995000.0,15.187627,0.102619,0.1,1991-07-01,1992-12-01
1992-08-10,600602.SH,1685.0,1600.0,1810.0,404700.0,7082000.0,17.499382,0.010385,0.01,1991-01-03,1992-12-01
1992-08-10,600603.SH,348.5,299.5,385.0,240700.0,8700000.0,36.144578,0.103715,0.1,1992-05-08,1992-12-01
1992-08-10,600604.SH,202.0,200.25,217.5,368800.0,7757000.0,21.03308,0.104124,0.1,1992-05-11,1992-12-01
1992-08-10,600605.SH,137.0,135.0,146.5,166400.0,2351000.0,14.128606,0.103129,0.1,1992-05-13,1992-12-01
1992-08-10,600606.SH,148.3,148.0,162.0,89700.0,1384000.0,15.429208,0.104041,0.1,1992-05-21,1992-12-01
1992-08-10,600608.SH,171.2,160.0,184.0,165000.0,2986000.0,18.09697,0.105707,0.1,1992-05-21,1992-12-01
1992-08-10,600651.SH,325.5,322.0,379.0,104800.0,3628000.0,34.618321,0.106354,0.1,1991-09-02,1992-12-01
1992-08-10,600653.SH,429.0,423.0,479.0,331300.0,14705000.0,44.385753,0.103463,0.1,1992-04-01,1992-12-01
1992-08-10,600654.SH,145.25,139.0,155.5,303100.0,4471000.0,14.750907,0.101555,0.1,1992-06-01,1992-12-01
1992-08-11,000017.SZ,24.7,22.9,26.15,22800.0,2775000.0,121.710526,4.927552,5.0,1992-04-01,1993-05-01
1992-08-11,600601.SH,130.0,122.0,149.5,503800.0,6828000.0,13.552997,0.104254,0.1,1991-07-01,1992-12-01
1992-08-11,600602.SH,1502.5,1489.5,1635.0,1340400.0,20534000.0,15.319308,0.010196,0.01,1991-01-03,1992-12-01
1992-08-11,600603.SH,305.0,300.55,344.0,457000.0,14561000.0,31.862144,0.104466,0.1,1992-05-08,1992-12-01
1992-08-11,600604.SH,170.8,152.0,276.0,435300.0,7907000.0,18.164484,0.106349,0.1,1992-05-11,1992-12-01
1992-08-11,600605.SH,122.1,120.0,140.0,277900.0,3493000.0,12.56927,0.102942,0.1,1992-05-13,1992-12-01
